c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,target
-0.689808459,0.006778831,-0.015857321,0.001532784,0,0,0,0,0.022100614,0,-0.067512183,-0.064223455,0,0.020450139,-0.004805562,0.000399993,0.214194454,0,0,0.014411276,0.009291703,0.005130778,0,-0.00221534,-0.000454808,-0.00061333,-0.004373993,0,-0.007351118,0.045943026,0.007327037,0,0.006524248,0,-0.000470297,0.006009559,0,0.024524224,0.000193661,0.014672546,0,0,0.012589791,0.011874306,0,0,-0.006525676,-0.183676355,-0.000168609,0.001326157,-0.053932519,0,-0.013313431,0,0,-0.039099569,0.000931376,0,-0.004265458,0,0.000442499,0,0,-0.027070883,0,0.000862508,-0.004864736,0.00799231,0.005482611,0,-0.009145874,-0.006282743,0.061961242,0.000981221,0,-0.131660472,-0.002956452,0.019265984,-0.072140422,-0.050330625,-0.06226305,0,-0.049086308,0,0,0,-0.000264722,0.196433648,1
1.512118621,0.008039574,-0.004628862,-0.000672871,0,0,0,0,0.029904658,0,0.010600919,-0.016044507,0,-0.023869426,0.001814176,0.018374086,0,0,0,0.013009814,-0.915646966,0.044438464,0,-0.000380192,0.023889428,0.002610401,0.026400521,0,0.00156309,0.000606141,-0.00609538,0.039904557,-0.001905517,0,0.001103416,0.001560552,0,0.060103325,-0.027163912,-0.004200419,0,0,0.014984434,-0.022527304,0,0,-0.007886562,1.919520286,0.002477313,-0.005921586,0.001414818,0,0.003517688,0,0,0.010124332,0.001139486,0,-0.011647539,0,-0.01270409,0,0,0.022853585,0,-0.010347238,-0.002156783,0.019349093,-0.007020388,0,-0.025469136,0.008929186,0.027160604,-0.000418311,0,0.044143834,0.005315999,-0.023354334,0.045963745,0.031264489,0.024709356,0,-0.018641699,0,0,0,-0.054455764,-1.198182105,0
-0.577823757,-0.034807419,-0.004865009,-8.61E-06,0,0,0,0,0.064207797,0,-0.054081544,-0.070976889,0,0.028345854,-0.001430525,0.000270467,0,0,0,-0.004941336,1.510197831,-0.002365545,0,-0.018742054,0.000421575,-0.000118772,-0.017473861,0,-0.013077361,-0.041717941,0.007127334,-0.079482269,0.000777481,0,-0.010318307,0.002079752,0,-0.092423237,-0.001599448,-0.000904552,0,0,0.007179456,0.009511314,0,0,0.015274959,-0.161527129,0.00198977,0.017699921,0.029971124,0,-0.001208494,0,0,-0.034680891,-0.000863215,0,-0.025941898,0,0.030437403,0,0,-0.022658742,0,-0.001151433,-0.003863131,-0.008159711,-0.0044295,0,-0.045136895,-0.002182736,0.010146205,0.003553643,0,0.032958719,-0.001250952,0.0018492,-0.023495684,-0.030664664,0.08110733,0,0.000389755,0,0,0,-0.024820004,0.252222058,0
-0.961017494,0.002087275,-0.020716033,0.015902173,0,0,0,0,-0.019463928,0,-0.053616873,-0.054048834,0,0.001424085,-0.003680719,-0.039656375,0,0.489042231,0,0.00106457,0.4027522,0.04533359,0,5.26E-05,0.002902472,-0.002605273,-0.002043397,0,8.32E-05,-0.005518915,0.002973112,0,0.00101081,0,-0.002208051,-0.002457243,0,-0.000952428,-0.015859283,0.000217512,0,0,0.001046465,-0.003373068,0,0,-1.98E-05,-0.65320294,0.000343336,-0.003226501,-0.033765685,0,-0.011810849,0,0,0.00206952,0.001285728,0,0.02444293,0,-0.002574896,0,0,0.048590946,0,-0.009141424,0.004041853,0.000479614,-0.01088434,0,0.006622546,0.033482672,-0.036001077,0.005320676,0,0.054404637,-0.001362217,-0.013169205,0.009792626,-0.067289648,-0.000448668,0,0.024791083,0,0,0,0.001228753,0.593050176,1
-1.801555075,-0.016188687,-0.001204502,0.040246994,0,0,0,0,0.004699355,0,-0.080425974,-0.041501976,0,0.021974057,-0.002159331,-0.011033565,0.168778183,0,0,0.012030465,-0.235882532,-0.003369095,0,-0.008328336,-0.007679227,-0.005344691,-0.021942196,0,0.010026318,-0.011754564,0.020150827,0,0.004061181,0,-0.001525849,-0.004754011,0,0.0313671,-0.053611131,0.012260739,0,0,0.005826558,-0.027927628,0,0,-0.004017375,-1.863519906,-0.014222107,-0.013152861,0.015126565,0,0.00982301,0,0,-0.019399289,-0.000297359,0,-0.009086997,0,-0.003927327,0,0,0.072311296,0,0.006249909,0.001762286,-0.014158013,-0.000162241,0,0.000779816,0.003852969,-0.030182304,-0.006689213,0,0.036834825,0.000755386,-0.000967103,0.02276861,0.066971079,-0.02152103,0,-0.030836712,0,0,0,0.020016547,-0.577577901,1
1.666328729,-0.007523528,-0.018447441,0.000172715,0,0,0,0,0.011049948,0,-0.050637817,-0.076773879,0,0.03822722,-0.00435219,-0.001465621,0,0,0,4.38E-05,-1.797086963,-0.027961879,0,-0.000511241,-0.002671503,-0.007398133,-0.006652299,0,0.002473119,-0.009451998,-0.001625744,0,-0.010555593,0,0.004356036,0.005020587,0,-0.002091555,-0.002886038,0.017816899,0,0,-0.003564016,0.03889486,0,0,0.008637704,0.608936894,-0.000235061,-0.003165866,-0.015031158,0,-0.018102642,0,0,0.078015665,0.004361529,0,-0.018927946,0,-0.028794001,0,0,-0.007034769,0.229976777,-0.001697809,0.002765155,-0.002685748,0.006731536,0,-0.00431656,0.003764133,0.018831067,0.025556877,0,0.044148462,-0.025996703,-0.091417046,0.071165452,-0.021019955,-0.057401971,0,-0.048974941,0,0,0,0.007347019,-1.044522735,0
-0.603645391,-0.002390871,-0.002153597,0.000724425,0,0,0,0,-0.013392925,0,0.073382227,0.036319316,0,-0.001656407,-9.49E-05,0.005196498,0,0,0,-0.009925817,1.688912715,0.012298346,0,-0.036578533,0.001195099,0.007395572,-0.011974247,0,-9.69E-06,0.009450118,0.020921757,0,0.025330311,0,0.000736617,-0.077986836,0,0.014650171,-0.001471782,0.016517839,0,0,-0.000695316,0.056570806,0,0,-0.003704076,-1.900255703,-5.57E-05,-0.028583318,0.009281509,0,0.004977158,0,0,-0.015880731,-0.015753178,0,0.018580075,0,-0.015588735,0,0,0.05009517,0,-0.008706308,0.00410613,0.003255249,-0.01060929,0,-0.012687828,-0.001407774,0.03417226,0.008952087,0.313219651,0.018372117,-0.083065136,-0.048356923,0.106913829,-0.030720412,-0.002934068,0,-0.060777872,0,0,0,0.013950735,2.114017049,1
0.716909469,0.027616056,0.0414469,0.007935442,0,0,0,0,-0.00900063,0,0.039785563,-0.04022693,0,0.014813523,-0.006059395,-0.000124789,0,0,0,0.000144809,-1.09317516,-0.000155944,0,-0.013143543,0.012754963,-0.004350977,0.006586001,0,-0.01965493,0.001411291,0.031145987,0,-0.001313332,0,-0.002759206,-0.003163566,0,0.002793222,-0.00051787,0.022235493,0,0,-0.079714126,0.027398275,0,0,0.001447285,0.176824425,-0.000554828,0.006256094,0.074414095,0,-0.008575105,0,0,-0.178804208,0.001021442,0,-6.91E-05,0,-0.014667086,0,0,-0.007146809,0,-0.005973693,-0.001420215,0.002490827,0.001599762,0,-0.037426216,-0.002799693,-0.037163501,-0.000703288,0,-0.042979964,-0.015908226,-0.015488077,-0.06633084,-0.032818709,0.09056762,0,0.035856162,0.076024756,0,0,0.022215474,-0.813006564,0
1.853136364,0.013774363,-0.028738927,-0.016863928,0,0,0,0,-0.047176163,0,-0.044517275,-0.102412184,0,0.034706743,-0.007016713,1.95E-05,0,0,0,-0.004702465,-2.005536163,0.058977166,0,-0.016520207,-0.011755725,-0.001170034,-0.015286663,0,-0.005159271,0.022982764,0.000784154,0,-0.032514701,0,-0.000625378,-0.05968225,0,0.008931125,0.007650736,0.091773574,0,0.021349177,0.00613128,-0.100883413,0,0,0.002490825,1.494687706,3.22E-05,0.012521722,0.126437549,0,0.023122621,0,0,-0.253037036,-0.000724803,0,0.045731287,0,0.010378471,0,0,0.18748785,0,0.002329554,4.55E-05,0.001908517,0.009172487,0,-0.027759182,-0.002451454,-0.07885195,-0.003357198,0,0.007660403,0.007464657,-0.024425538,0.020326329,-0.060578425,-0.017919549,0,0.222948135,0,0,0,-0.007812793,-1.682131236,1
-0.244736325,0.001574303,0.000973063,0.006275279,0,0,0,0,-0.01327707,0,0.021043944,-0.056244567,0,-0.038989784,0.003033995,-0.022311663,0,0,0,0.002412732,0.585366133,0.066354237,0,0.017858933,0.029986998,-0.017750858,0.006478675,0,-0.002861642,0.007546591,0.006717505,0,0.059447,0,-0.004328962,0.009132063,0,0.066848247,0.007490342,0.030283393,0,0.007038345,-0.01596575,0.034953101,0,0,-0.001045317,0.786354452,0.000446022,0.003755186,-0.05854046,0,-0.00506387,0,0,0.101591244,0.000689511,0,0.023835892,0,0.001178122,0,0,-0.137775636,0,-0.000479557,0.000154569,-0.002256734,-0.043766206,0,0.01890082,-0.000393705,0.1688044,-0.021258876,0,-0.030320344,0.040171273,-0.116627144,0.140247251,0.123711051,-0.051821618,0,-0.340213088,0,0,0,0.036090097,-0.255428165,0
0.895330293,-0.040601983,-0.003754236,-0.002875496,0,0,0,0,-0.01545429,0,-0.035862911,0.096125284,0,-0.027216839,-0.010063827,-0.011337949,0,0,0,-0.000571899,-0.934283774,0.000749589,0,0.005204295,0.004685478,0.015131737,-0.003403506,0,-0.040274478,-0.000255402,-0.005713607,0,0.03167787,0,0.012296097,-0.00650146,0,0.079520258,-0.005755387,0.004112783,0,0,0.004842342,0.078792889,0,0,-0.001389167,0.22113735,0.002756478,0.02416244,0.063387462,0,0.004262661,0.471174286,0,-0.061980157,0.007499717,0,0.013623404,0,0.061245879,0,0,-0.053545509,0,0.004496346,-0.004248627,-0.018588298,-0.006107037,0,0.046459798,0.001433892,0.026028574,-0.003449988,0,-0.016115049,-0.057821665,0.339756845,-0.319132698,0.130294355,-0.070841124,0,-0.065057321,0,0,0,-0.0066664,0.766487704,0
-0.140580021,0.004169246,0.003040604,0.000285823,0,0,0,0,0.00326296,-0.552519021,-0.014092268,-0.084238218,0,-0.000120024,-0.010305758,0.003287471,0,0,0,-0.002686416,2.457985942,0.001233871,0,0.013122174,-0.004240756,-0.0033557,-0.003345457,0,-0.001509857,-0.007245042,0.036185581,0,-0.000326907,0,-0.007785227,-0.003924141,0,0.000106272,-0.001444409,0.022980221,0,0,0.004769574,0.003363948,0,0,0.000159519,-0.379815717,-0.015063168,-0.001690264,0.055585366,0,-0.006953621,0,0,-0.080087232,-0.000423149,0,-0.010996979,0,0.003449441,0,0,0.029200529,0,0.009682861,-0.001498159,0.019427645,-0.00071859,0,-0.010470682,0.002013951,0.015706864,0.002518192,0,0.01661592,0.003405125,0.146226337,-0.180345239,0.008610227,-0.001067466,0,-0.005282625,0,0,0,0.003558713,1.875672056,0
0.219294973,0.00775121,0.011984489,0.000988345,0,0,0,0,0.013526005,0,0.018527131,-0.03463997,-0.117096734,-0.020385287,0.000882448,-0.011122053,0,0,0,-0.003673604,1.051915395,-0.030280887,0,-0.005477471,0.021132694,-0.003661102,0.016634093,0,0.007308996,0.002236394,0.007471566,0,0.01326052,0,0.009262723,0.012634489,0,-0.013060205,0.00995977,0.037709738,0,0,-0.085074455,0.0385826,0,0,0.004436676,0.134151107,0.000938092,-0.007948307,-0.056003885,0,0.017207665,0,0,-0.039109809,0.006648952,0,-0.001648009,0,-0.005203104,0,0,-0.116991908,0,0.022950333,0.000262234,0.000158877,0.009749731,0,-0.004057127,0.008551391,-0.027317659,-0.000134414,0,0.013894011,-0.009847943,0.029901874,0.016550544,-0.035766243,0.009554991,0,0.056613744,0,0,0,0.007642709,0.390876662,0
-0.548512972,-0.001001163,0.043329256,0.019408479,0,0,0,0,-0.000188789,0,0.000490274,-0.045523935,-0.075258148,0.052403215,-0.004408525,0.012325511,0,0,0,-0.019495711,0.450847639,-0.017673824,0,0.066331354,-0.011047783,0.000231982,0.035511672,0,0.035712406,0.029924661,0.021745798,0,0.013022633,0,0.034330042,0.057378155,0,0.075687958,0.009618459,-0.00089133,0,0,-0.038626848,0.103241558,0,0,-0.004407402,-1.045093863,-0.004201365,0.02039836,-0.007034604,0,0.002376114,0,0,-0.043218849,-0.004701347,0,-0.065149616,0,0.022624409,0,0,-0.225090695,0,0.002728303,9.72E-05,-0.000359283,0.003889801,0,0.001233006,-0.015015798,-0.006902948,-0.003031775,0,0.000273117,0.000672057,0.056896813,-0.063976026,0.065106831,0.105892712,0,-0.008764591,0,0,0,-0.000173951,0.347959766,0
-0.584079192,-0.011578035,0.001855802,0.001583007,0,0,0,0,-0.027172535,0,0.020783263,-0.01631384,0,-0.138365998,-0.00751031,0.002353534,0,0,0,0.00026324,-0.351069917,0.007442072,0,-0.008543109,0.009127043,-0.021710475,-0.003073873,0,-0.019175399,-0.008192037,0.001105722,0,0.001410086,0,-0.010218107,-0.004931313,0,0.012922987,-0.022810743,-0.0049797,0,0,0.003792854,-0.035270062,0,0,-0.004110307,-0.459220421,-0.008555156,-0.008870823,0.005150128,0,0.011039273,0,0,-0.017555664,0.009668121,0,0.062236356,0,0.017538113,0,0,-0.008672154,0,0.015163574,-0.00031235,0.016453359,0.002264217,0,0.005083004,0.001426098,0.021457484,0.002345204,0,-0.022157478,0.034397708,0.1425608,-0.169485822,0.065593935,0.055808534,0,-0.022596693,0.082153753,0,0,-0.010519954,-1.349817286,1
0.644699777,0.026035327,0.013258286,0.006517988,0,0,0,0,-0.013323516,-0.606866612,-0.045373993,0.074020911,0,-0.00856558,-0.007561582,-0.005023454,0,0,0,0.000153087,-0.868357947,0.001035378,0,-0.009035949,-0.010142294,0.000145808,-0.000660947,0,-0.002597409,0.000319389,0.005411449,0,-0.003499597,0,-0.000373749,-0.000151663,0,-0.023074396,-0.010723177,0.01040086,0,0,-0.002118615,-0.001153783,0,0,0.004579991,0.768593959,-0.006483471,0.001551193,-0.024103558,0,-0.008834924,0,0,0.010822941,-0.004503165,0,0.019268578,0,0.00240585,0,0,-0.007854191,0,-0.003960397,-0.000312604,-0.001592893,0.000532043,0,-0.014066343,0.001569896,-0.008671589,0.004499611,0,0.050991073,-0.001607652,-0.029380978,0.028821488,-0.023684699,0.012904232,0,0.008663224,0,0,0,0.016145005,-0.54485595,0
-0.255693418,-0.005580386,-0.001619363,-6.90E-05,0,0,0,0,0.011653811,0,-0.007945691,-0.01638781,0,0.001256493,-0.009536377,0.001774028,0.087586386,0,0,-0.001177362,-0.096790211,0.019500751,0,-0.009117993,0.004072945,0.008002781,0.001097571,0,-0.000477872,0.000962621,-0.001277615,0,-0.004271556,0,-0.000138177,-0.029763293,0,-0.009573927,0.00043811,0.00208336,0,0,0.008789979,0.015243345,0,0,-0.011709494,0.114512466,-0.002071114,-0.002866542,-0.001013984,0,-0.01178258,0,0,0.005571187,0.000515043,0,-0.005001068,0,-0.007410286,0,0,-0.006125403,0,0.017581221,0.001461456,-0.000568644,-0.005497526,0,0.002251299,-0.008030448,0.009541493,-0.00455883,0,-0.034014957,-0.003679375,-0.038615763,0.024983702,0.040544223,-0.013770762,0,0.006917712,0,0,0,-0.01918259,-0.266944025,1
0.029326875,-0.010321762,0.039677063,0.000893254,0,0,0,0,0.004636562,0,-0.054445135,-0.000563618,-0.076539563,0.085664154,-0.005789189,0.010131677,0,0,0,0.00367796,0.915522608,-0.037440341,0,0.04098577,-0.025757636,0.006794306,-0.001864361,0,0.008758259,0.021298215,-0.005184999,0,0.059794399,0,-0.009041178,0.000536507,0,-0.114609459,-0.002601634,-0.012744034,0,0,0.005872912,0.066839948,0,0,0.01123817,0.292493469,0.000282646,-0.001713136,0.035207634,0,-0.003457921,0,0,-0.126161744,-0.001603716,0,-0.029786097,0,-0.011529854,0,0,-0.048348897,0,0.014655162,-0.007201546,-0.000768953,0.00064353,0,0.017093784,0.000584772,0.027312879,-0.003262337,0,-0.004854045,-0.063312462,0.175044611,-0.128629566,0.014861672,-0.054092262,0,-0.046905786,0,0,0,-0.022265401,-0.133689316,1
0.179398877,0.012996465,0.004400402,-0.015454511,0,0,0,0,-0.042911606,0,-0.0100777,-0.078177415,0,0.011322685,-0.001004061,-0.006136628,0,0,0,0.014053677,-1.017778619,-0.007016052,0,0.031529169,-0.008656471,0.000495227,-0.001774061,0,-0.002309393,0.021222549,0.037723869,0,0.01044699,0,-0.002453082,-0.007664649,0,0.056592636,-0.001796635,0.019587724,0,0,0.032841779,-0.058131018,0,0,0.000262794,0.448814987,-0.00267165,-0.003157072,0.027489677,0,0.030538667,0,0,-0.043846595,-5.33E-05,0,-0.005308044,0,0.010112485,0,0.073479231,0.052795358,0,-0.008754779,0.004132217,-0.005029932,0.010405815,0,0.00065526,-0.004061925,0.056577545,0.000609844,0,0.033716784,-0.009585984,-0.091281379,0.141956261,0.05850404,-0.036815783,0,0.105355022,0,0,0,0.002687105,-1.334137412,0
1.267573296,0.027180184,-0.049979886,-0.000110813,0,0,0,0,-0.030587743,0,0.03269929,0.07500715,0,-0.081951667,0.00276727,-0.003897176,0,0,0,0.002670156,-1.145046935,-0.007046311,0,-0.003170608,-0.001262434,0.002979362,0.006450796,0,-0.038949812,0.010788562,-0.028571488,0,0.010047075,0,-0.01178287,-0.020599999,0,-0.036269085,-0.003144337,0.006352942,0,0,-0.016919985,0.048192708,0,0,0.001106564,0.590460217,0.028903995,-0.032141787,0.002890511,0.220634565,0.020741565,0,0,0.018692468,0.000505723,0,0.029844955,0,-0.015344822,0,0,0.043530322,0,0.008403507,0.001803689,-0.002939164,0.021953994,0,0.020102559,0.001468687,-0.070276362,-0.000238052,0,0.01419996,-0.015103429,-0.120513537,0.131622564,-0.066101251,-0.032715991,0,0.099619339,0,0,0,0.018424988,0.781354496,0
1.490041144,0.02454524,-0.004273065,0.0214629,0,0,0,0,-0.011269774,0,-0.002370202,-0.111182601,0,0.033132445,0.035028406,0.004567322,0,0,0,0.000957246,-0.008476187,0.00112774,0,0.019808983,0.001956936,0.00234374,-0.003801234,0,-0.005171084,-0.0403061,0.006182419,0,0.008666177,0,-0.004929776,-0.017372077,0,-0.004426904,-0.010198267,0.012119321,0,0,-0.019160284,-0.08354286,0,0,0.011800634,0.933597799,0.009842987,-0.015956875,0.00898802,0,-0.005652827,0,0,-0.057873799,-0.024647245,0,-0.0080143,0,-0.004945706,0,0,0.036446503,0,0.010658742,-0.000122491,-0.003177797,0.007457098,0,-0.015788183,-0.001140444,-0.011393875,0.000378156,0,0.044731962,0.006791543,-0.155835689,0.180569049,-0.030138917,0.035929632,0,0.013314195,0.096479747,0,0,0.002488553,0.202680946,1
-1.36235175,-0.004097895,-0.002279924,0.0131768,0,0,0,0,0.021878658,-0.519314271,-0.039473547,-0.046452925,0,-0.006145294,0.000562117,0.008854698,0,0,0,-0.000751551,1.151486637,0.021269723,0,-0.007579727,-0.000777353,-0.000333948,0.018993688,0,-0.001143751,-0.005139784,0.013559959,0,-0.023662098,0,-0.00047616,0.012059976,0,-0.016313007,0.002842006,0.006680452,0,0,-0.014645163,-0.036604761,0,0,0.002361753,-0.987501709,-0.000245987,0.008344118,0.036951789,0,0.002339233,0,0,-0.044110057,0.000478841,0,-0.012933578,0,-0.013336299,0,0,0.009838828,0,0.014663116,0.00039401,-0.004500182,0.009045234,0,0.02883453,0.000918536,-0.054277876,0.00262932,0,-0.01551765,0.011583881,0.047455785,-0.038638432,0.003686985,0.044377169,0,0.077464116,0,0,0,0.033179818,0.668749538,1
-0.784521383,0.005404485,-0.002962351,-0.010076992,0,0,0,0,0.007053792,0,-0.16795186,-0.066248484,0,0.032974422,0.0001924,-0.015038562,0,0,0,-0.011201659,1.781688175,-0.014260156,0,0.048239128,-0.000315645,-0.016255855,-0.00364506,0,-0.007221196,-0.009302071,0.01306049,0,0.03915837,0,-0.002758696,-0.009678948,0,0.025265597,-0.000968676,-0.000749882,0,0,-0.007437587,-0.056005113,0,0,-0.006046223,0.354607888,-0.00804127,-0.001998185,0.058637851,0,-0.010688975,0,0,-0.105512829,-0.003155453,0.768505715,0.005594494,0,0.002401262,0,0,0.151224188,0,-0.009953766,-0.002236713,0.003906261,0.001284473,0,-0.016576601,0.023722386,-0.050753099,-0.001339978,0,0.071709749,-0.007486444,0.057077414,-0.042298188,0.0485849,-0.070460732,0,-0.024567014,0,0,0,0.005342655,1.071230147,0
-0.309723138,0.00258666,-0.007500413,0.009725461,0,0,0,0,0.013681215,0,0.002825044,-0.089674573,0,0.002391245,0.000107298,-0.001626072,0,0,0,-0.002667986,1.737055855,-0.000293738,0,0.012730757,0.000832297,0.005511167,-0.0063273,0,-0.008137931,0.00415315,-0.000253885,0,-0.000542314,0,-0.00533722,0.012602769,0,-0.010121977,-0.002315846,-0.006922501,0.021838241,0,-0.003991675,-0.019638857,0,0,0.004847612,0.978407715,-0.006857106,0.016071401,-0.002590597,0,0.001397487,0,0,-0.003682303,-0.003656946,0,-0.004084558,0,0.000356669,0,0,0.058006357,0,0.004461115,-0.003649553,0.003818799,0.000128451,0,-0.022532907,-0.002544831,-0.034487904,0.000361493,0,-0.007929497,-0.020015738,0.062606929,-0.138634217,-0.002688578,0.02104383,0,0.026653826,0,0,0,0.026885603,0.280541416,0
-0.890650383,-0.015832755,-0.013281797,-0.040938961,0,0,0,0,0.025992357,0,0.001563126,-0.049714002,0,-0.012650386,0.005321038,0.000173829,0,0,0,0.001472891,0.866875545,0.007224676,0,0.010095706,0.006660948,-0.028561403,-0.014483312,0,0.009083486,-0.000384685,-0.010904368,0,-0.005506873,0,0.006118795,-0.001799944,0,0.031826875,0.022271429,0.003085172,0,0.055898534,0.001314199,-0.022044789,0,0,-0.003998529,0.52328514,-0.009733311,-0.001602634,-0.064023519,0,-0.002838662,0,0,0.066423134,-0.006382795,0,0.049022657,0,0.004425796,0,0,0.022437651,0,0.003149068,-0.004683351,-0.00061073,0.009375861,0,-0.000729847,-0.005249634,0.051791039,0.00522647,0,-0.094735711,0.006125608,0.120345439,-0.126018318,0.063189053,0.00208229,0,-0.035196259,0,0,0,-0.012164734,0.436290391,0
0.457566475,-0.016459123,0.004073686,0.001904887,0,0,0,0,-0.006098486,0,0.08337015,-0.01800609,0,-0.016645373,0.007283434,3.13E-05,0,0,0,-0.002705946,1.535483355,0.044434965,0,0.04842418,0.011765721,0.008935434,0.000494943,0,0.011704929,-0.023222491,0.001035823,0,-0.01790848,0,-0.001083225,0.026404554,0,0.006957842,-0.007964134,0.003911278,0,0,-0.017381457,-0.053009443,0,0,-0.007711398,0.617455623,0.00587943,-0.006751223,-0.168123413,0,0.001116797,0,0,0.040133482,-0.013736835,0,0.020402936,0,0.022715303,0,0,0.051477751,0,-0.002738677,-0.003389119,-0.012139332,0.001445856,0,0.01896565,0.003896892,0.06094104,0.007110992,0,0.053797548,-0.001166,0.297721668,-0.366235955,-0.045571234,-0.027516776,0.411649967,-0.044206742,0,0,0,-0.000959609,1.766908256,0
-0.645558734,-0.001002099,-0.019916315,-0.037339432,0,0,0,0,-0.022144868,0,-0.138110805,-0.096934273,0,-0.039107757,0.000408128,-0.010823238,0,0,0,0.005734187,-0.45191888,0.0583278,0,-0.032498984,0.019230947,-0.002332386,0.048720202,0,-0.003055942,-0.042199182,0.003230778,0,-0.067096811,0,-0.002431016,0.001820781,0,0.058304387,0.007707952,-0.010312018,0,0,-0.020986008,-0.197195757,0,0,0.000857477,-0.798604779,-0.001053584,-0.004405786,-0.082730156,0,0.031964998,0,0,0.011193468,0.003915237,0,0.061495858,0,0.00132042,0,0,0.186424119,0,-0.001424132,-0.00477405,-0.009628741,-0.004797,0.24826643,0.045626297,0.004895904,-0.005549437,0.002102478,0,-0.033813261,0.016364509,0.063601736,-0.089264952,-0.022504779,0.012548504,0,0.067449361,0,0,0,-0.007881971,-1.218858767,0
1.365474412,-0.013859079,-0.00838298,-0.00514598,0,0,0,0,0.005193364,0,-0.069686275,-0.024538014,0,0.011192099,0.009725224,-0.001261469,0.202861509,0,0,-0.001127254,1.229128687,0.010144437,0,-0.002597859,-0.005417498,0.011274623,0.000817773,0,0.002494791,0.001219043,0.00162541,0,0.004939716,0,-0.001848877,-0.001102494,0,0.00559762,-0.004476728,0.004483176,0,0,-0.011529929,-0.044277949,0,0,0.003257614,0.262454406,-0.005212061,-0.008797436,0.013958174,0,-2.81E-05,0,0,-0.026391549,-0.02155199,0,0.023391791,0,-0.002112768,0,0,0.070765656,0,-0.001187609,-0.002055199,-0.003483747,-0.007270859,0,-0.065144731,0.000643154,-0.010136688,-0.011138319,0,0.049482433,0.037997448,-0.133245262,0.125500877,-0.025720206,0.028082943,0,-0.007313826,0,0,0,0.034650778,1.856444955,1
1.421038618,-0.031355802,-0.003892268,-0.082249821,0,0,0,0,0.010786183,0,-0.050177872,0.118244436,0,-0.024150006,0.001354396,0.01005746,0,0,0,-0.008653741,-2.364781035,-0.064964701,0,-0.032365539,-0.01510922,-0.002972858,-0.010740639,0,-0.010752396,-0.030897389,-0.003035699,0,0.039276072,0,-0.002115374,-0.016653743,0,-0.053743472,0.063741637,-0.044710336,0,0,0.034903142,-3.88E-05,0,0,-0.008054862,-0.004209731,-0.00283945,0.003316259,0.131485482,0,-0.036908347,0.637262569,0,-0.206872752,0.003860641,0,0.024119236,0,0.028690574,0,0,0.054655245,0,0.000137259,-0.002782145,-0.016205574,0.01077692,0,-0.072088544,-0.000312099,0.061406871,0.020582773,0,-0.024729472,-0.00820316,0.331542089,-0.330811956,0.216183614,-0.051624417,0,-0.118695499,0,0,0,0.020368123,-0.933363364,0
-0.801408872,-0.015756286,0.000219491,0.003136457,0,0,0,0,0.046119347,0,0.012747819,-0.074862175,0,0.067422848,-0.000287145,-0.020595573,0,0,0,-0.002722584,0.390601705,-0.001926871,0,0.025528912,0.000246406,0.001012069,-0.005355162,0,0.011743101,0.006539518,-0.006995682,0,0.043163232,0,-0.025410715,-0.01451214,0,0.093224676,0.000536763,0.000309362,0,0.049503606,-0.023751723,0.002103569,0,0,-0.000795083,0.073604702,0.003145747,0.000454213,-0.057905965,0,0.013401848,0,0,0.049387852,-0.000833866,0,-0.032940819,0,0.002877836,0,0,0.003396687,0,0.003684472,-0.001490052,-0.001467916,-3.48E-05,0,0.007525956,0.000904009,0.176013895,0.00616643,0,-0.008002532,-0.011394772,0.057489392,-0.050656187,0.005542689,0.070011643,0,-0.30362317,0,0,0,-0.040322069,-0.23384958,0
-0.128629037,0.000656517,-0.000348142,0.029202677,0,0,0,0,-0.007807693,0,-0.010121267,-0.094128288,0,-0.010453473,-0.003821353,-0.003038805,0,0,0,-0.001706265,-0.892839897,0.001695128,0,0.00223964,0.003759045,-0.000291491,-0.037068409,0,0.020201076,-0.000516283,0.001832898,0,-0.020662691,0,0.00025653,-0.004411449,0,0.05145175,-0.019095649,-0.000971003,0,0,0.00774414,-0.010845771,0,0,0.002101385,0.094958094,-0.000336128,-0.004155212,-0.038692403,0,0.006181238,0,0,0.037808392,-0.001112754,0,8.29E-05,0,0.012584318,0,0,-0.023108589,0,0.002801888,0.003190066,0.003404423,-0.002638158,0,-0.010417398,-0.007602369,0.048323791,-0.002002963,0,0.000665428,-0.001132259,-0.005827185,0.039835165,0.060013796,-0.007270975,0,-0.070623784,0.055177095,0,0,-0.003894334,-0.995666551,0
